order_id,receita_bruta,receita_liquida,custo_frete
ORD-009595,600.68,600.68,36.38
ORD-053642,2319.7,2319.7,45.71
ORD-030219,959.88,959.88,58.53
ORD-011281,524.46,335.22,34.68
ORD-013429,1007.01,1007.01,51.04
ORD-014479,401.9,401.9,50.45
ORD-025642,1350.76,1350.76,25.05
ORD-006026,1683.05,1525.12,57.85
ORD-007169,507.48,507.48,14.05
ORD-066161,530.22,530.22,46.7
ORD-075131,298.89,298.89,56.51
ORD-061877,801.24,801.24,36.92
ORD-066043,1648.5,1648.5,48.26
ORD-042116,120.61,120.61,36.92
ORD-023870,147.81,110.58,38.48
ORD-009873,1736.7,1736.7,55.23
ORD-075680,563.85,563.85,55.76
ORD-022194,371.7,301.0,10.47
ORD-054197,1394.34,1394.34,27.05
ORD-021506,723.64,723.64,44.46
ORD-031370,896.44,896.44,34.16
ORD-077691,685.95,617.44,6.57
ORD-064821,879.69,879.69,33.52
ORD-074708,110.08,84.64,14.16
ORD-032714,348.96,267.21,28.49
ORD-054898,328.65,328.65,5.4
ORD-041786,388.76,269.39,45.37
ORD-072304,665.1,427.36,43.95
ORD-013785,499.76,499.76,33.07
ORD-043124,672.48,672.48,14.65
ORD-026929,1134.44,1134.44,33.38
ORD-070648,962.95,962.95,59.55
ORD-072014,973.05,973.05,36.62
ORD-059766,2169.0,2169.0,27.37
ORD-076281,780.27,780.27,5.61
ORD-045349,1105.08,683.18,39.17
ORD-024099,1019.76,685.9,10.44
ORD-062531,167.08,167.08,15.01
ORD-037772,394.88,360.3,31.63
ORD-025384,437.64,316.62,59.62
ORD-003050,937.86,937.86,16.82
ORD-054493,213.08,179.66,29.17
ORD-049080,185.18,185.18,53.36
ORD-029666,817.98,817.98,16.43
ORD-045492,219.0,219.0,7.06
ORD-039456,1391.5,1187.36,58.41
ORD-037618,617.78,440.41,41.32
ORD-020277,333.48,239.06,54.3
ORD-060468,1146.39,1146.39,26.48
ORD-070606,975.95,893.04,34.36
ORD-062014,656.64,448.65,56.54
ORD-042433,918.8,918.8,26.78
ORD-063517,191.44,191.44,33.82
ORD-032037,680.5,680.5,40.24
ORD-010445,1262.6,1262.6,28.48
ORD-030593,196.72,196.72,27.28
ORD-054181,1635.5,1534.33,58.54
ORD-005738,272.28,165.34,51.56
ORD-024420,389.0,389.0,11.72
ORD-034092,810.15,810.15,33.49
ORD-052574,98.19,71.46,19.13
ORD-012661,733.2,733.2,46.4
ORD-035817,173.71,146.88,8.53
ORD-076458,2033.88,2033.88,36.07
ORD-019450,53.25,41.43,48.97
ORD-075501,841.29,666.07,49.57
ORD-049027,578.91,578.91,40.54
ORD-009224,257.42,257.42,52.18
ORD-044830,61.45,37.04,26.01
ORD-045220,820.92,588.41,8.2
ORD-049486,725.15,530.69,24.7
ORD-047624,1165.96,1165.96,15.59
ORD-053313,1157.6,1157.6,47.71
ORD-063745,1370.95,1252.84,43.89
ORD-064136,482.6,482.6,39.21
ORD-003924,366.65,269.17,58.38
ORD-005601,66.75,42.71,5.9
ORD-026433,991.8,991.8,36.52
ORD-039149,212.25,212.25,58.6
ORD-059752,678.6,678.6,38.98
ORD-029675,789.87,789.87,37.32
ORD-043366,401.48,401.48,36.35
ORD-027164,744.9,744.9,28.18
ORD-057752,661.14,661.14,30.06
ORD-033182,993.45,993.45,57.38
ORD-047053,905.0,853.88,20.01
ORD-036119,1306.8,1306.8,21.76
ORD-016071,556.2,556.2,20.33
ORD-055149,541.35,357.91,41.95
ORD-007346,565.92,565.92,26.35
ORD-031490,303.2,303.2,22.52
ORD-051827,236.44,236.44,42.85
ORD-029844,554.06,554.06,25.67
ORD-075851,171.31,171.31,31.97
ORD-004006,1044.6,1044.6,44.49
ORD-059026,1792.8,1127.09,31.39
ORD-047967,438.7,268.57,31.56
ORD-071720,924.96,924.96,58.14
ORD-024935,663.28,663.28,22.1
ORD-052009,558.43,558.43,13.23
ORD-054516,93.04,93.04,50.61
ORD-039079,317.16,317.16,53.42
ORD-067754,91.91,91.91,34.66
ORD-028256,601.28,601.28,25.01
ORD-005769,341.48,341.48,52.74
ORD-012429,312.88,312.88,35.07
ORD-043107,609.92,609.92,21.77
ORD-033116,1094.16,994.55,6.01
ORD-003053,311.47,311.47,10.6
ORD-039687,493.55,493.55,48.36
ORD-017375,183.12,172.7,39.36
ORD-062863,1554.3,1554.3,8.82
ORD-018022,525.08,525.08,47.78
ORD-035504,222.59,222.59,22.86
ORD-072263,313.78,313.78,32.68
ORD-003145,184.63,184.63,37.45
ORD-077768,422.08,305.52,31.23
ORD-077056,212.01,162.69,41.97
ORD-078424,145.74,145.74,41.64
ORD-067361,177.27,177.27,51.01
ORD-043420,338.67,208.06,40.93
ORD-032322,459.26,363.92,33.51
ORD-025821,120.24,120.24,38.55
ORD-057123,109.06,109.06,56.09
ORD-016863,185.61,185.61,23.22
ORD-022094,514.64,514.64,24.04
ORD-017814,1025.25,800.92,34.56
ORD-036083,328.77,328.77,15.55
ORD-070482,225.11,225.11,46.47
ORD-050420,778.92,778.92,31.3
ORD-040218,187.68,187.68,23.46
ORD-046218,575.34,476.38,56.19
ORD-047370,1208.2,1208.2,16.33
ORD-007338,1384.71,1384.71,30.18
ORD-021635,479.16,479.16,56.14
ORD-012230,863.34,556.73,15.77
ORD-074626,1055.52,1055.52,6.97
ORD-065065,480.15,480.15,52.55
ORD-032422,888.88,737.06,26.22
ORD-043460,2071.86,1245.35,32.01
ORD-077147,934.38,934.38,37.7
ORD-036352,394.94,394.94,15.04
ORD-078658,1055.46,870.81,25.24
ORD-071807,325.52,282.96,15.99
ORD-006578,824.45,824.45,14.46
ORD-013808,1029.0,1029.0,25.68
ORD-021150,176.06,176.06,8.84
ORD-068828,436.98,436.98,47.9
ORD-057541,222.41,208.93,15.18
ORD-058029,244.36,244.36,24.43
ORD-079212,338.64,315.85,30.05
ORD-004681,537.12,537.12,42.14
ORD-069168,1682.1,1682.1,34.72
ORD-046470,360.84,288.31,12.88
ORD-036695,994.48,892.53,7.94
ORD-003975,413.28,413.28,14.53
ORD-012840,764.67,764.67,20.22
ORD-049558,1445.88,1445.88,44.71
ORD-024395,465.88,293.68,50.09
ORD-078143,585.12,585.12,43.13
ORD-079165,669.26,465.49,13.27
ORD-017170,289.5,271.82,26.68
ORD-051583,1340.8,1340.8,22.62
ORD-026421,240.42,240.42,59.93
ORD-003912,482.86,482.86,54.53
ORD-062842,1321.76,1321.76,7.29
ORD-062643,108.26,91.37,34.87
ORD-028917,689.4,654.16,48.31
ORD-001534,106.23,106.23,37.32
ORD-012091,469.08,469.08,10.94
ORD-059059,679.38,610.69,19.28
ORD-064802,1341.3,1341.3,18.26
ORD-071841,445.71,445.71,22.18
ORD-001973,1291.62,1291.62,7.18
ORD-013741,290.36,290.36,14.95
ORD-011031,288.92,288.92,32.4
ORD-026923,70.03,53.58,59.72
ORD-062881,266.96,218.65,31.75
ORD-062202,372.8,372.8,52.69
ORD-053355,1590.6,1305.74,22.35
ORD-020946,58.8,48.96,52.99
ORD-038491,654.72,654.72,20.44
ORD-066480,488.94,488.94,38.36
ORD-022020,423.18,369.54,51.14
ORD-020681,220.53,196.75,55.0
ORD-051072,335.15,297.61,44.62
ORD-028577,681.84,681.84,15.9
ORD-064207,1362.0,1362.0,13.48
ORD-070330,1023.6,763.42,34.02
ORD-020166,243.38,153.97,56.44
ORD-011101,736.84,635.69,26.01
ORD-011260,930.92,930.92,29.78
ORD-005646,387.48,387.48,59.46
ORD-077039,192.67,192.67,45.42
ORD-045594,97.12,97.12,10.8
ORD-010240,150.91,150.91,36.77
ORD-009581,2165.88,2165.88,13.41
ORD-055186,250.95,250.95,44.41
ORD-062534,289.44,289.44,9.14
ORD-063408,794.1,794.1,33.44
ORD-022523,1493.58,1493.58,49.81
ORD-006347,231.28,231.28,23.91
ORD-035718,560.95,527.2,20.03
ORD-056371,314.38,314.38,19.67
ORD-067349,1498.4,1498.4,22.84
ORD-077593,485.7,485.7,42.77
ORD-078968,974.0,847.74,30.58
ORD-050032,1139.8,1139.8,25.94
ORD-029409,590.04,481.05,51.67
ORD-002959,715.26,515.93,12.46
ORD-078585,1893.3,1893.3,41.73
ORD-024136,414.99,271.36,48.39
ORD-043445,522.44,522.44,28.9
ORD-071427,198.85,198.85,59.29
ORD-006858,310.23,310.23,57.63
ORD-035080,303.09,261.46,37.04
ORD-070226,405.15,405.15,55.28
ORD-078973,668.52,668.52,29.53
ORD-038819,319.77,250.74,16.76
ORD-057053,678.68,678.68,29.37
ORD-062231,305.52,305.52,16.65
ORD-042530,1360.8,1360.8,32.81
ORD-053567,1202.95,1202.95,39.0
ORD-001564,670.92,439.3,58.35
ORD-078335,734.76,734.76,36.28
ORD-041182,293.62,293.62,40.23
ORD-014022,1701.0,1701.0,49.15
ORD-022978,498.26,439.47,49.31
ORD-048387,482.91,300.43,27.16
ORD-017120,324.71,324.71,55.91
ORD-002481,136.49,136.49,44.15
ORD-022457,1021.85,1021.85,57.7
ORD-070748,1333.26,1102.84,40.09
ORD-028897,680.7,680.7,44.72
ORD-050523,115.06,115.06,47.08
ORD-002608,926.61,785.67,56.69
ORD-063555,508.82,508.82,35.5
ORD-011987,258.64,189.5,20.4
ORD-072027,813.18,513.63,56.27
ORD-007395,1319.25,844.36,53.12
ORD-005317,887.95,664.62,17.05
ORD-016988,824.16,656.86,15.67
ORD-031164,274.0,209.58,30.18
ORD-062601,280.77,280.77,11.88
ORD-065086,191.64,126.2,56.13
ORD-044909,343.98,272.87,15.98
ORD-005322,385.56,245.74,8.42
ORD-020697,581.86,445.78,14.86
ORD-079139,922.4,922.4,18.04
ORD-049880,248.44,162.1,50.31
ORD-074315,375.46,271.64,45.29
ORD-018833,195.41,144.93,27.37
ORD-071536,132.61,132.61,15.18
ORD-052175,185.2,133.37,11.36
ORD-027187,533.68,533.68,23.14
ORD-017874,321.06,321.06,55.15
ORD-041533,1209.9,1209.9,5.88
ORD-037433,820.5,638.87,40.63
ORD-033581,184.2,184.2,51.09
ORD-040978,648.36,405.17,55.41
ORD-005814,537.09,537.09,58.12
ORD-032435,398.36,291.85,22.47
ORD-063379,544.44,544.44,13.46
ORD-059667,1480.08,1112.92,36.76
ORD-064342,394.41,251.91,50.52
ORD-041509,1359.0,1359.0,8.15
ORD-054657,1688.91,1193.7,45.32
ORD-046777,321.8,321.8,39.33
ORD-003604,891.1,671.92,44.88
ORD-060948,225.6,225.6,48.69
ORD-000618,322.41,210.29,7.97
ORD-041422,770.4,770.4,22.66
ORD-050945,320.07,196.71,58.48
ORD-045404,2292.92,1822.4,15.27
ORD-014088,2992.8,2366.94,24.62
ORD-017357,711.44,711.44,46.99
ORD-021556,223.36,223.36,58.52
ORD-072152,212.54,160.33,29.01
ORD-075246,861.99,643.2,38.66
ORD-032497,1151.4,1151.4,39.56
ORD-059589,770.84,770.84,39.1
ORD-073480,841.64,841.64,41.43
ORD-069189,1293.55,826.4,58.45
ORD-055375,381.9,248.4,25.48
ORD-036392,605.05,363.79,37.8
ORD-038929,207.57,135.23,52.04
ORD-016234,621.56,458.74,10.11
ORD-056533,510.17,370.0,17.31
ORD-007950,57.88,37.39,21.24
ORD-044130,200.82,127.29,37.68
ORD-048274,1225.36,955.07,50.38
ORD-058360,2113.35,1519.81,18.52
ORD-051448,551.25,551.25,31.68
ORD-002109,561.55,416.16,51.04
ORD-057072,1513.86,1080.53,34.66
ORD-043889,332.1,202.01,30.06
ORD-039854,169.44,169.44,24.41
ORD-025436,1011.68,1011.68,55.9
ORD-032567,139.24,94.06,23.66
ORD-029823,388.02,285.3,59.98
ORD-019947,228.0,228.0,17.71
ORD-007128,487.17,487.17,25.52
ORD-011277,735.5,483.36,26.0
ORD-010312,1730.22,1278.67,12.56
ORD-048344,597.72,597.72,36.98
ORD-066708,1440.35,1076.82,21.65
ORD-024850,1350.05,991.29,33.64
ORD-062179,391.4,391.4,25.75
ORD-020313,1080.4,747.26,27.73
ORD-040894,562.88,358.73,35.14
ORD-022208,205.91,157.07,55.12
ORD-043147,238.38,238.38,29.91
ORD-070161,209.16,209.16,50.59
ORD-044947,198.55,156.16,53.48
ORD-048003,288.72,202.18,59.17
ORD-010402,598.12,598.12,24.75
ORD-064124,550.9,393.5,47.19
ORD-054869,1878.3,1878.3,29.63
ORD-031943,659.4,499.28,57.68
ORD-077125,133.35,104.51,8.55
ORD-002526,825.32,543.87,13.79
ORD-062222,955.38,955.38,59.95
ORD-074283,612.04,399.06,19.82
ORD-026285,145.46,105.29,30.32
ORD-012181,444.0,351.85,48.57
ORD-071812,593.04,593.04,12.54
ORD-043780,1614.66,1113.37,25.2
ORD-022575,752.75,593.79,13.72
ORD-076307,169.88,134.72,14.25
ORD-072305,300.34,182.92,33.92
ORD-002568,589.14,394.94,34.45
ORD-073286,671.58,489.37,21.97
ORD-002286,281.44,223.91,36.37
ORD-033554,1059.42,769.88,31.12
ORD-017641,979.2,587.53,59.05
ORD-078341,666.88,511.8,44.46
ORD-002869,135.26,96.7,23.15
ORD-036016,921.15,921.15,7.54
ORD-020351,212.22,212.22,27.27
ORD-077620,1631.94,1502.16,8.41
ORD-025973,497.31,497.31,29.56
ORD-017310,1511.46,1511.46,52.81
ORD-019466,1022.08,927.39,15.85
ORD-071477,639.48,639.48,5.4
ORD-002898,1259.76,1259.76,36.71
ORD-046112,334.28,230.74,48.06
ORD-031628,1399.86,1151.31,21.58
ORD-069008,189.85,189.85,34.69
ORD-028124,1684.45,1684.45,44.75
ORD-027620,1646.3,1646.3,30.32
ORD-071038,654.24,654.24,16.35
ORD-005200,320.34,320.34,8.7
ORD-018211,658.14,410.52,11.5
ORD-007131,465.72,359.65,59.85
ORD-054888,357.15,337.34,56.83
ORD-034033,1015.5,1015.5,11.59
ORD-008472,391.68,342.9,58.84
ORD-025567,986.25,986.25,28.38
ORD-020443,273.16,214.71,16.19
ORD-059767,745.6,745.6,20.3
ORD-031945,1049.08,1049.08,11.48
ORD-061344,1300.77,1300.77,8.47
ORD-070585,617.94,373.19,38.37
ORD-028492,669.65,669.65,21.62
ORD-060079,1215.48,1215.48,35.02
ORD-016473,315.63,315.63,56.01
ORD-046120,710.72,710.72,56.01
ORD-022958,908.0,908.0,27.46
ORD-004198,1158.36,1089.63,47.32
ORD-078616,1382.46,1382.46,42.27
ORD-022451,1586.5,1247.22,57.79
ORD-047795,877.02,877.02,48.93
ORD-061008,1289.28,1289.28,54.29
ORD-065920,454.0,353.27,42.69
ORD-072453,556.41,556.41,30.23
ORD-019623,342.26,253.52,24.87
ORD-070004,607.76,607.76,24.6
ORD-029665,381.36,381.36,17.69
ORD-017786,645.44,645.44,19.86
ORD-046242,490.6,490.6,19.82
ORD-015193,630.84,630.84,59.53
ORD-034035,1004.64,1004.64,30.93
ORD-039122,2658.45,2227.64,45.6
ORD-012374,587.16,470.17,56.88
ORD-053349,782.94,782.94,42.47
ORD-061040,577.12,577.12,12.17
ORD-037848,999.9,999.9,53.04
ORD-065073,233.24,160.64,24.41
ORD-051577,300.19,231.6,26.77
ORD-048704,157.26,157.26,39.33
ORD-012653,1033.15,1033.15,33.31
ORD-059529,562.96,562.96,29.41
ORD-061293,396.0,263.67,58.16
ORD-043080,812.64,812.64,41.17
ORD-034530,551.39,551.39,57.72
ORD-029334,161.6,161.6,20.88
ORD-051664,1594.44,1411.42,22.09
ORD-027888,1218.24,1218.24,9.2
ORD-060059,871.98,741.94,19.71
ORD-030939,705.66,507.41,58.77
ORD-070432,888.72,888.72,40.02
ORD-075134,1078.34,1078.34,53.35
ORD-009635,523.02,496.18,20.03
ORD-021717,104.86,104.86,28.86
ORD-064887,979.68,979.68,33.82
ORD-028271,1259.95,1259.95,12.66
ORD-064592,1052.36,806.53,5.29
ORD-056517,1097.75,1097.75,18.32
ORD-036810,644.16,644.16,27.55
ORD-017773,368.12,368.12,37.71
ORD-070264,106.33,74.66,46.25
ORD-010717,82.77,82.77,10.63
ORD-061929,80.72,66.9,8.3
ORD-050516,228.45,228.45,34.87
ORD-054243,1526.75,1526.75,11.54
ORD-063250,42.56,28.46,33.73
ORD-002491,527.37,380.72,26.51
ORD-056849,845.28,845.28,55.44
ORD-003608,1011.96,1011.96,7.28
ORD-023485,445.0,445.0,18.45
ORD-048917,682.22,682.22,37.13
ORD-027895,578.15,398.73,36.96
ORD-073226,1625.22,1142.36,27.4
ORD-008573,665.46,665.46,24.79
ORD-052763,102.13,102.13,14.43
ORD-053497,1310.34,1310.34,14.83
ORD-063740,861.45,861.45,49.87
ORD-059084,375.95,266.85,34.66
ORD-048932,943.48,943.48,59.71
ORD-058165,1231.72,1104.15,29.52
ORD-032430,1466.3,1383.77,16.31
ORD-058088,1610.6,1610.6,58.2
ORD-046164,1033.95,1033.95,58.17
ORD-046753,493.84,493.84,38.49
ORD-045416,1117.1,1117.1,54.0
ORD-057495,158.26,158.26,17.32
ORD-051219,2135.4,1917.61,5.65
ORD-027661,351.06,351.06,41.49
ORD-036277,411.03,411.03,51.7
ORD-078051,1125.14,1125.14,33.01
ORD-059000,1119.6,1119.6,9.92
ORD-057222,510.45,510.45,29.2
ORD-069908,1443.85,1443.85,55.35
ORD-073111,389.56,389.56,18.74
ORD-009097,1085.64,1085.64,32.72
ORD-031202,124.86,124.86,17.7
ORD-043416,177.58,177.58,19.79
ORD-068519,666.84,666.84,30.33
ORD-065827,1466.58,1466.58,57.88
ORD-028016,1836.9,1836.9,50.17
ORD-066101,617.4,617.4,27.21
ORD-019147,633.98,633.98,46.32
ORD-046912,346.14,346.14,10.39
ORD-000697,113.27,113.27,27.6
ORD-030248,1285.56,1285.56,26.75
ORD-012553,514.35,514.35,37.44
ORD-033948,2864.85,2864.85,23.83
ORD-002434,415.05,251.86,12.59
ORD-016208,337.7,337.7,5.55
ORD-014148,126.81,126.81,36.9
ORD-035724,1592.4,1592.4,18.59
ORD-023973,2258.28,2258.28,28.97
ORD-004042,1214.28,785.38,41.61
ORD-070062,214.17,214.17,10.28
ORD-056245,748.7,748.7,24.92
ORD-032621,587.56,587.56,12.78
ORD-042665,1022.15,1022.15,26.43
ORD-078949,465.7,363.28,27.04
ORD-034384,1212.15,1212.15,33.53
ORD-061338,1009.64,1009.64,32.79
ORD-066369,942.48,942.48,46.05
ORD-065546,402.54,402.54,50.79
ORD-070200,1009.75,1009.75,57.33
ORD-072541,79.73,79.73,51.34
ORD-034555,798.72,590.95,31.99
ORD-040863,542.48,542.48,42.6
ORD-009106,1427.6,1427.6,46.03
ORD-077757,894.05,735.99,58.17
ORD-029157,202.51,125.25,43.31
ORD-039030,2056.24,2056.24,24.66
ORD-067988,487.56,380.3,56.03
ORD-034824,976.84,976.84,21.51
ORD-021405,260.28,215.23,9.58
ORD-057645,560.08,454.31,12.17
ORD-077552,787.47,703.89,57.82
ORD-011826,624.06,624.06,13.35
ORD-048557,253.14,208.15,14.57
ORD-021364,336.24,302.31,9.08
ORD-010622,301.26,214.31,18.46
ORD-009482,1262.58,1262.58,31.86
ORD-006720,378.88,378.88,31.15
ORD-028736,294.88,294.88,47.45
ORD-064640,999.68,999.68,59.76
ORD-020521,2081.94,2081.94,9.15
ORD-041963,160.78,113.19,52.24
ORD-069030,2700.72,2700.72,40.52
ORD-012288,825.0,529.99,21.1
ORD-049561,484.26,484.26,20.5
ORD-003160,1429.25,1429.25,27.18
ORD-049436,311.97,196.94,7.53
ORD-012954,2351.44,2351.44,27.63
ORD-016281,1103.0,1103.0,18.83
ORD-037523,813.96,813.96,46.58
ORD-077625,462.28,383.4,14.98
ORD-055132,480.68,480.68,5.85
ORD-055787,970.6,970.6,28.38
ORD-013289,1616.84,1616.84,30.92
ORD-048278,739.62,645.41,27.88
ORD-026314,153.09,153.09,25.55
ORD-017863,361.41,361.41,49.68
ORD-035785,916.84,916.84,24.22
ORD-021745,315.44,315.44,58.03
ORD-012285,160.84,160.84,34.63
ORD-051747,1729.8,1729.8,33.76
ORD-066726,667.04,430.48,14.74
ORD-072138,1260.85,1140.94,20.59
ORD-013254,429.19,429.19,6.0
ORD-017752,300.68,300.68,59.23
ORD-068651,1379.15,969.9,21.11
ORD-029052,862.44,811.26,27.02
ORD-044645,217.65,217.65,56.59
ORD-070896,188.38,155.47,51.18
ORD-027023,719.15,719.15,5.51
ORD-059647,782.76,782.76,40.35
ORD-053850,1097.05,1097.05,9.59
ORD-071428,1475.2,1001.67,20.8
ORD-044747,680.75,680.75,35.69
ORD-042180,851.88,851.88,20.55
ORD-038588,670.08,554.22,32.45
ORD-023320,2760.1,2760.1,38.78
ORD-005482,134.64,120.38,35.11
ORD-045981,2450.4,2450.4,19.97
ORD-050266,1981.62,1981.62,29.35
ORD-024554,203.62,203.62,5.91
ORD-009843,1371.3,938.94,16.64
ORD-045247,871.83,871.83,13.05
ORD-004061,307.2,307.2,43.66
ORD-064780,618.34,618.34,28.84
ORD-030654,588.66,588.66,26.29
ORD-027809,873.45,873.45,44.79
ORD-072188,228.6,228.6,11.78
ORD-079746,1326.36,1326.36,28.32
ORD-047661,665.97,568.27,13.16
ORD-062071,88.37,88.37,14.53
ORD-061843,42.39,42.39,10.19
ORD-038254,763.64,763.64,7.91
ORD-071725,1309.98,1309.98,42.09
ORD-002533,175.46,156.59,23.16
ORD-061998,2684.88,1636.8,27.82
ORD-065430,378.55,378.55,22.26
ORD-033245,722.7,722.7,56.32
ORD-012156,332.25,273.83,53.2
ORD-026469,765.06,765.06,19.67
ORD-002566,915.12,609.94,19.61
ORD-018753,831.7,531.3,5.72
ORD-012677,143.53,96.99,15.87
ORD-002666,402.1,402.1,7.36
ORD-039028,1411.1,1411.1,35.77
ORD-034813,1274.36,1274.36,23.48
ORD-005701,446.54,278.29,57.39
ORD-036068,201.52,139.35,26.18
ORD-021370,608.16,608.16,15.91
ORD-040996,514.02,514.02,37.01
ORD-050193,622.56,622.56,35.92
ORD-051000,206.92,206.92,19.51
ORD-062125,410.04,410.04,17.47
ORD-013585,317.3,263.64,40.89
ORD-013328,353.68,229.91,57.29
ORD-039784,828.75,749.46,22.64
ORD-004296,434.52,293.54,25.65
ORD-061335,952.15,952.15,59.56
ORD-009267,461.62,461.62,6.82
ORD-046871,1146.5,1146.5,56.55
ORD-076508,555.08,555.08,56.28
ORD-010549,236.02,148.07,5.32
ORD-021285,724.2,724.2,51.02
ORD-029886,235.91,220.81,42.54
ORD-011925,429.8,429.8,56.06
ORD-023570,1259.5,1259.5,48.22
ORD-074084,778.62,778.62,19.62
ORD-011441,1744.65,1498.78,12.29
ORD-057020,197.7,197.7,50.08
ORD-029698,1356.1,1356.1,52.05
ORD-028196,357.56,329.64,24.13
ORD-027448,382.16,382.16,47.29
ORD-040361,1141.02,1141.02,46.3
ORD-022025,452.24,378.38,47.19
ORD-039823,204.02,204.02,28.18
ORD-044043,1119.92,924.97,33.8
ORD-017991,161.33,161.33,8.56
ORD-072013,467.86,467.86,17.27
ORD-004397,626.91,626.91,21.43
ORD-073465,568.34,389.46,22.97
ORD-068682,1167.1,1167.1,28.35
ORD-079460,276.08,204.39,13.59
ORD-059974,963.68,963.68,29.67
ORD-045684,458.48,458.48,43.31
ORD-010573,185.82,113.06,19.17
ORD-050787,788.37,788.37,36.75
ORD-038426,605.01,605.01,56.58
ORD-046948,289.75,289.75,38.49
ORD-063948,474.3,380.63,54.65
ORD-056409,382.38,382.38,53.39
ORD-051565,886.3,886.3,11.11
ORD-063330,397.22,276.17,29.62
ORD-016687,1690.8,1690.8,22.89
ORD-022142,227.96,227.96,27.87
ORD-071743,1537.26,1412.76,32.9
ORD-045159,937.04,937.04,25.15
ORD-067999,578.24,578.24,22.27
ORD-036992,257.4,196.96,44.53
ORD-067540,381.4,381.4,42.6
ORD-016868,742.76,742.76,41.87
ORD-061876,382.82,382.82,47.86
ORD-076746,693.75,693.75,7.67
ORD-062839,362.36,258.86,21.18
ORD-074392,911.72,716.19,31.97
ORD-020843,568.52,568.52,58.55
ORD-010686,528.54,528.54,34.9
ORD-031721,1539.96,1539.96,16.16
ORD-046530,1190.95,1190.95,37.8
ORD-064163,1505.7,1392.83,47.37
ORD-058803,317.54,256.48,22.81
ORD-002641,415.45,415.45,26.9
ORD-008174,640.4,640.4,20.28
ORD-078407,740.0,740.0,48.51
ORD-066519,827.44,827.44,33.28
ORD-004684,556.04,517.33,55.99
ORD-015165,834.24,834.24,23.85
ORD-047636,188.93,188.93,31.06
ORD-061122,267.4,267.4,17.3
ORD-072591,1339.0,1213.43,31.71
ORD-023846,672.0,672.0,19.26
ORD-012769,626.92,626.92,43.68
ORD-066485,626.92,421.34,46.03
ORD-012455,955.6,955.6,26.25
ORD-072281,634.15,449.9,11.71
ORD-036175,310.2,310.2,11.36
ORD-040832,224.04,183.52,51.88
ORD-002230,339.1,339.1,18.14
ORD-065676,990.84,826.3,36.17
ORD-047347,103.0,103.0,47.92
ORD-029587,522.36,522.36,37.86
ORD-015542,711.6,711.6,47.36
ORD-036998,1624.65,1505.15,16.29
ORD-027898,245.73,245.73,7.47
ORD-037547,401.3,401.3,39.75
ORD-043255,224.82,224.82,36.7
ORD-017094,363.32,273.78,7.74
ORD-006128,291.12,291.12,13.32
ORD-004875,936.68,936.68,55.38
ORD-040050,637.76,637.76,59.14
ORD-050419,381.8,381.8,49.79
ORD-028752,809.65,809.65,46.16
ORD-036097,1146.36,1146.36,22.1
ORD-071696,985.2,718.1,20.48
ORD-076155,467.4,435.87,38.76
ORD-066882,567.1,567.1,44.75
ORD-000742,1102.04,1102.04,12.23
ORD-027615,1949.6,1949.6,56.62
ORD-063091,555.99,555.99,35.16
ORD-020818,827.76,827.76,49.69
ORD-018262,790.45,790.45,32.48
ORD-047411,1393.45,1192.49,28.2
ORD-059344,2913.48,2913.48,58.47
ORD-043590,140.86,140.86,31.93
ORD-042694,1653.44,1653.44,30.73
ORD-055518,432.55,374.92,14.64
ORD-003163,277.2,277.2,52.64
ORD-041371,392.44,392.44,44.19
ORD-018895,859.02,859.02,41.27
ORD-013102,745.8,745.8,29.6
ORD-022405,1566.25,1346.57,30.58
ORD-010777,399.36,399.36,8.23
ORD-015661,139.5,139.5,24.09
ORD-036931,1125.48,1125.48,40.57
ORD-068770,385.84,385.84,48.44
ORD-043535,586.72,586.72,47.92
ORD-007744,1006.82,692.58,12.56
ORD-059940,868.85,523.53,13.48
ORD-068963,990.84,669.25,40.66
ORD-072778,93.46,69.71,39.69
ORD-028904,1446.9,1357.39,42.21
ORD-077851,1497.0,1497.0,27.25
ORD-047260,800.8,694.8,33.44
ORD-003549,933.9,933.9,43.24
ORD-051717,493.6,493.6,44.77
ORD-002726,507.2,507.2,57.4
ORD-007749,858.0,858.0,37.62
ORD-060284,619.05,381.58,22.64
ORD-058724,1024.02,1024.02,52.75
ORD-053395,595.92,393.35,6.98
ORD-028674,1238.55,913.67,21.82
ORD-078403,214.56,172.1,11.55
ORD-033048,308.22,308.22,35.43
ORD-059278,171.34,171.34,46.06
ORD-007224,822.6,822.6,42.52
ORD-053439,643.17,643.17,24.69
ORD-067487,1448.45,1448.45,27.67
ORD-033714,980.7,859.25,22.62
ORD-023552,669.35,669.35,33.55
ORD-070595,1190.65,1118.96,57.98
ORD-066890,1142.34,1142.34,38.2
ORD-058164,111.99,70.51,45.21
ORD-016501,647.2,647.2,21.72
ORD-060918,509.67,412.92,27.99
ORD-002910,873.72,873.72,49.57
ORD-031752,2342.68,1574.58,14.53
ORD-053260,174.86,174.86,21.72
ORD-070540,136.03,136.03,6.46
ORD-050760,469.95,469.95,30.62
ORD-010876,240.96,220.17,32.55
ORD-025829,399.5,399.5,28.97
ORD-047877,1797.32,1797.32,13.46
ORD-020878,273.45,273.45,33.12
ORD-031601,508.59,508.59,46.44
ORD-040181,223.53,196.29,18.75
ORD-050863,1026.3,1026.3,45.19
